Column1,arrivalA,arrivalB,arrivalC,leaveC,waiting time,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenB3,QlenC0,QlenC1,QlenC2,QlenC3,choice,precheck
803,2214.959293,2215.140266,2225.915483,2241.056985,26.09769194,0,0.985153343,1.178095362,0.18097307,9.790063912,13.96340625,0,0,0,0,0,0,1,0,0,0,1
804,2216.263925,2219.051072,2259.098226,2271.242774,54.97884945,0,12.94647706,9.672542552,2.787147525,27.10067682,2.47200548,0,1,1,0,0,0,5,3,3,3,0
805,2217.414229,2225.076603,2246.650321,2329.247859,111.8336302,0,17.22866132,65.67201739,7.662374096,4.345056772,16.92552059,0,1,1,1,1,1,4,3,3,1,0
806,2219.292554,2219.868016,2231.413514,2247.332766,28.04021185,0,6.047467513,9.643470843,0.575461147,5.498030774,6.275781576,0,0,1,0,0,0,2,0,0,0,1
807,2221.338244,2224.045401,2277.237698,2299.810331,78.47208717,0,53.19229678,5.5959147,2.707157482,0,16.97671821,0,1,1,1,1,0,2,3,3,0,0
808,2222.549061,2241.845535,2276.44013,2358.201996,135.6529346,0,31.08087186,66.31628662,19.29647423,3.513723114,15.44557875,0,1,1,1,1,0,2,3,3,2,0
809,2225.985454,2233.899239,2282.520532,2298.623689,72.63823486,0,25.19898754,0,7.91378454,23.42230617,16.1031566,0,2,2,1,1,3,2,3,3,3,0
810,2226.61544,2237.679162,2243.454178,2339.00093,112.3854899,0,0,92.52492471,11.06372251,5.775015609,3.02182706,0,2,2,1,1,1,4,2,2,2,0
811,2227.930915,2234.899991,2239.422478,2248.564581,20.63366626,0,0,0,6.969076147,4.522487081,9.142103036,0,0,0,0,0,1,0,0,0,1,1
812,2228.619045,2242.288197,2281.924122,2300.667317,72.04827174,0.07104676,34.94950075,17.88620917,13.59810558,4.686423747,0.856985742,0,2,2,2,2,1,2,3,3,0,0
813,2229.675248,2234.614049,2244.111177,2250.417635,20.74238716,0,0,3.221589645,4.938800927,9.497127792,3.084868791,0,0,0,0,0,0,0,0,0,0,1
814,2230.078839,2236.711905,2254.580751,2259.645254,29.56641534,0,7.399272023,0,6.633065652,10.46957447,5.064503197,0,0,0,0,0,0,0,0,0,0,1
815,2234.052765,2234.382704,2237.446677,2335.979103,101.926338,0,3.063972781,39.6595104,0.329939494,0,58.87291535,0,2,2,1,1,0,2,2,2,2,0
816,2234.684062,2240.280028,2272.926407,2342.756417,108.0723545,0,3.174149889,66.07452267,5.595965819,29.4722291,3.755487064,0,2,2,2,2,0,3,3,3,2,0
817,2237.464149,2251.679158,2301.776036,2344.848124,107.3839748,0.21501337,34.754864,29.8571462,13.99999579,15.34201368,13.21494174,0,2,2,0,0,2,2,4,4,1,0
818,2237.800158,2247.438328,2248.949809,2280.099872,42.29971402,0,0,0,9.638169687,1.511480937,31.1500634,0,1,0,0,0,0,0,0,0,1,1
819,2238.752557,2269.318682,2292.232255,2358.663265,119.910708,1.52747089,7.121447992,65.96974063,29.03865412,15.79212474,0.461269614,0,2,2,1,1,3,2,3,3,2,0
820,2241.656853,2249.662716,2256.013219,2280.591053,38.93419947,0,0,24.08665336,8.005863227,6.350502833,0.491180052,0,1,0,0,0,0,0,0,0,1,1
821,2242.559951,2260.786278,2336.595107,2361.124554,118.5646027,0,21.73425435,0,18.22632706,54.07457415,24.52944712,0,2,0,2,2,5,2,6,6,3,0
822,2244.767289,2247.787223,2257.377199,2274.681185,29.9138957,0,6.793528193,2.268055642,3.01993385,2.796447555,15.03593046,0,0,0,0,0,0,1,0,0,0,1
823,2250.486663,2250.552814,2286.434022,2331.633182,81.14651892,0,0,42.81383688,0.06615099,35.88120805,2.385323001,0,2,0,1,1,2,1,3,3,1,0
824,2251.50201,2253.252485,2259.464901,2286.919357,35.41734732,0,2.760734417,21.12615156,1.750474863,3.451681857,6.328304632,0,1,0,0,0,1,1,0,0,1,1
825,2253.580638,2278.377771,2301.171449,2301.341877,47.76123845,0,0,0,24.79713314,22.7936779,0.17042741,0,1,1,0,0,1,0,0,0,1,1
826,2254.580232,2275.692671,2311.655198,2369.785183,115.2049511,0,16.53958359,47.00806715,21.1124399,19.4229431,11.12191741,0,2,1,1,1,2,3,4,4,2,0
827,2258.415425,2258.713579,2328.385633,2358.758747,100.3433227,0,43.06245667,16.46249083,0.298154569,26.60959711,13.91062349,0,2,1,1,1,4,2,7,7,1,0
828,2261.048346,2262.133907,2272.416796,2275.098707,14.05036041,0,0,2.264389179,1.085561184,10.28288827,0.417521775,0,0,0,0,0,0,2,0,0,0,1
829,2262.415666,2281.797756,2336.595107,2378.727286,116.31162,0,54.79735013,24.52944712,19.38209093,0,17.60273179,0,2,2,1,1,5,2,6,6,3,0
830,2263.46984,2277.721655,2289.462499,2376.074345,112.6045046,0,4.202466591,67.64794457,14.25181461,7.538377574,18.96390121,0,2,2,1,1,2,2,3,3,0,0
831,2265.398254,2272.06476,2273.819202,2296.491643,31.09338942,0,0,13.10015529,6.666506237,1.754441924,9.572285972,0,0,0,0,0,1,2,0,0,1,1
832,2266.043797,2277.712547,2281.924122,2357.110444,91.06664693,3.274885482,4.211574881,18.74319491,8.393864425,0,56.44312723,0,2,2,2,2,2,2,3,3,0,0
833,2269.438655,2284.280564,2296.277417,2302.528618,33.08996262,0,0,0,14.84190936,11.99685219,6.251201078,0,0,0,0,0,0,0,0,0,0,1
834,2272.106893,2272.781674,2279.049423,2287.748591,15.64169821,0,0,0,0.674781452,6.267749421,8.699167335,0,0,0,0,0,0,3,0,0,0,1
835,2274.368109,2281.254705,2318.105826,2385.515036,111.1469269,1.324562325,30.4004936,51.67935635,5.562033093,6.450628212,15.72985334,0,2,2,2,2,3,2,5,5,2,0
836,2278.760083,2296.636482,2332.548874,2425.100811,146.3407279,0,29.46645745,76.72415468,17.87639888,6.445934536,15.82778235,0,2,2,1,1,4,1,7,7,0,0
837,2280.498602,2292.186883,2312.349493,2396.356093,115.8574909,0,2.053903295,79.96441342,11.68828145,18.10870645,4.042186321,0,2,2,1,1,2,2,5,5,0,0
838,2283.929203,2289.807296,2299.572807,2316.251009,32.32180597,0,6.470120922,2.955810376,5.87809283,3.295390702,13.72239114,0,0,0,0,0,0,0,0,0,0,1
839,2286.128274,2293.600155,2335.898526,2381.686797,95.55852214,0,34.7854778,22.86022092,7.471880886,7.512893394,22.92804914,0,0,2,2,2,5,1,7,7,1,0
840,2286.497322,2290.248602,2302.586688,2306.092502,19.59518051,0,10.9228471,0,3.751280397,1.41523928,3.505813736,0,0,0,0,0,0,0,0,0,1,1
841,2288.68554,2289.05131,2294.240787,2392.313906,103.6283665,0,0.411189529,81.83355843,0.365769775,4.778287352,16.23956144,0,0,1,2,2,3,2,4,4,0,0
842,2290.936105,2292.21714,2326.102939,2409.273029,118.3369239,0,20.13235267,70.25315345,1.281035717,13.75344629,12.91693577,0,0,1,2,2,3,2,7,7,0,0
843,2297.499628,2313.473546,2318.105826,2391.953593,94.45396518,0,4.632280319,67.40920969,15.97391784,0,6.438557331,0,2,2,1,1,3,2,6,6,2,0
844,2298.284379,2303.812006,2307.141681,2316.517542,18.23316302,0,0,9.109327367,5.527626923,3.329675228,0.266533504,0,0,1,0,0,0,0,0,0,0,1
845,2298.664607,2309.091188,2316.369005,2319.072091,20.40748343,0,0,0.14853696,10.42658038,7.277817902,2.554548183,0,0,1,0,0,0,0,0,0,0,1
846,2307.728203,2329.834605,2337.428972,2347.233404,39.50520126,0,4.707135665,5.442102974,22.10640194,2.887231333,4.362329345,0,0,0,0,0,0,0,0,0,1,1
847,2313.113306,2317.739529,2353.330363,2426.704157,113.5908513,0,14.80934471,71.77044793,4.626223417,20.7814891,1.603346175,0,1,1,0,0,5,3,5,5,0,0
848,2314.322747,2333.655555,2346.002941,2393.053647,78.73089994,0,0,45.95065188,19.332808,12.34738655,1.100053516,0,1,1,1,1,5,1,4,4,2,0
849,2316.636175,2323.111122,2336.801461,2338.873938,22.2377634,0,0,0,6.474947427,13.6903386,2.072477372,0,0,0,0,0,0,0,0,0,0,1
850,2318.790734,2321.128973,2321.128973,2331.552967,12.76223301,0,0,0,2.338238949,0,10.42399406,0,0,0,0,0,0,0,0,0,0,1
851,2321.44489,2357.893484,2409.852169,2469.2273,147.7824102,0,0,56.33116288,36.448594,51.95868502,3.043968247,0,2,1,0,0,2,0,0,0,0,0
852,2322.346666,2326.070951,2334.541741,2342.871075,20.52440928,0,0,0,3.724285656,8.470789315,8.329334307,0,0,0,0,0,0,0,0,0,1,1
853,2325.189613,2328.507871,2346.860803,2350.379763,25.19015063,0,8.29359006,0,3.318258126,10.05934211,3.518960338,0,0,0,0,0,0,1,0,0,0,1
854,2325.806951,2343.069057,2353.330363,2466.183332,140.3763807,0,10.26130638,73.37379411,17.26210563,0,39.47917454,0,2,1,0,0,6,3,5,5,0,0
855,2326.252292,2330.475348,2355.100689,2356.672822,30.42052966,0,16.38545473,0,4.223056239,8.239885586,1.572133098,0,0,0,0,0,0,0,0,0,0,1
856,2326.401766,2350.386933,2351.111924,2386.714751,60.3129853,0,0,30.68124259,23.98516742,0.724991005,4.921584282,0,1,1,0,0,5,2,5,5,1,0
857,2331.506618,2338.164823,2349.31293,2381.793167,50.28654907,2.148937167,0,32.37386612,4.509267921,11.14810752,0.106370337,0,0,0,0,0,5,1,5,5,1,0
858,2333.420065,2341.72237,2346.089383,2354.44086,21.02079516,0,0,1.144021518,8.302305246,4.367013,7.207455395,0,2,1,0,0,0,0,0,0,1,1
859,2335.950851,2342.666829,2350.363426,2359.417169,23.46631809,0,3.42255395,4.07743416,6.715977776,4.274042753,4.976309448,0,2,0,0,0,0,0,0,0,1,1
860,2336.051766,2341.600697,2353.65839,2383.71994,47.66817338,2.113056445,0,25.06889602,3.435874392,12.05769226,4.992654269,0,0,0,0,0,7,3,5,5,3,0
861,2345.107284,2352.418518,2358.620379,2366.658607,21.55132278,0,0,0.796789713,7.311233357,6.201861688,7.241438021,0,1,1,0,0,0,0,0,0,1,1
862,2348.517193,2372.623932,2377.353261,2400.345596,51.82840364,0,0,15.70038547,24.10673922,4.729329452,7.291949493,0,1,0,0,0,5,2,2,2,2,0
863,2350.981389,2372.778054,2418.748408,2419.774162,68.79277291,0,0,0,21.7966648,45.97035449,1.025753628,0,1,0,0,0,3,0,0,0,3,0
864,2353.383033,2359.42241,2360.990025,2366.105615,12.7225829,0,0,0,6.039377734,1.567614535,5.115590631,0,0,0,0,0,0,1,0,0,0,1
865,2354.540763,2371.745175,2379.560372,2381.151992,26.6112291,0,0,0,17.20441215,7.815196245,1.591620709,0,0,0,0,0,0,0,0,0,0,1
866,2354.574499,2390.096383,2395.92312,2407.384955,52.81045644,0,0,0,35.5218849,5.826736254,11.46183529,0,0,0,0,0,0,0,0,0,0,1
867,2354.594923,2360.051319,2360.051319,2388.116322,33.52139909,4.827487761,0,6.607288062,0.628908782,0,21.45771448,0,0,0,0,0,0,0,0,0,1,1
868,2359.189854,2361.731622,2382.480124,2389.627533,30.43767855,0,0,4.23462688,2.541767336,20.74850273,2.912781604,0,0,0,0,0,5,0,3,3,1,0
869,2369.000232,2384.070508,2395.093148,2403.606007,34.60577492,0,0,0,15.07027624,11.02263984,8.51285884,0,0,0,0,0,0,0,0,0,1,1
870,2371.093541,2375.092688,2381.086209,2388.567788,17.47424733,0.651634539,0,7.030112875,3.347513085,5.993520292,0.451466539,0,0,0,0,0,0,0,0,0,1,1
871,2371.489631,2378.422683,2388.269905,2390.638334,19.14870236,3.603057,1.137688696,0,3.329994464,8.709533282,2.368428922,1,0,0,0,0,0,0,0,0,0,1
872,2376.504444,2378.695316,2419.750573,2421.01657,44.51212575,0,0,0,2.190871755,41.05525744,1.265996554,0,0,0,0,0,3,0,0,0,2,0
873,2379.472393,2384.337262,2399.357343,2408.150154,28.67776109,0,0,0,4.864868758,15.02008115,8.792811181,0,0,0,0,0,3,0,0,0,1,0
874,2389.468857,2401.596591,2442.72758,2458.143428,68.67457119,0,0,0,12.12773438,41.13098936,15.41584745,0,0,0,0,0,2,0,0,0,1,0
875,2396.110417,2397.313879,2406.291816,2411.611962,15.50154498,0,0,1.093139056,1.203461334,8.977937267,4.227007323,0,0,0,0,0,0,0,0,0,0,1
876,2398.909835,2412.467499,2470.040567,2484.652679,85.7428449,0,27.72811853,6.041308496,13.55766421,29.84495002,8.57080365,0,0,0,0,0,0,0,0,0,0,0
877,2399.099662,2438.574336,2456.673204,2458.204898,59.10523652,0,0,0,39.47467419,18.09886787,1.531694454,0,0,0,0,0,0,2,0,0,0,1
878,2401.492802,2401.636794,2440.195617,2476.081876,74.58907426,0,8.215374297,29.03168256,0.143992874,30.34344857,6.854575958,0,0,0,0,0,1,0,0,0,0,0
879,2404.026202,2407.835933,2474.937297,2477.610685,73.58448259,0,34.8916479,0,3.809730533,32.20971609,2.673388067,0,1,0,0,0,1,0,0,0,1,0
880,2412.396722,2424.954517,2435.8203,2437.802881,25.40615874,0,0,0,12.5577954,10.86578307,1.982580269,0,0,0,0,0,0,0,0,0,0,1
881,2414.056967,2469.605712,2483.943183,2498.605649,84.54868212,0,0,0,55.54874482,14.33747144,14.66246585,0,1,1,0,0,1,0,1,1,3,0
882,2416.893259,2430.074604,2430.074604,2478.025612,61.13235272,0,0,0,13.18134418,0,47.95100853,0,0,0,0,0,0,0,0,0,1,1
883,2419.277079,2424.571772,2426.02613,2432.60372,13.32664091,0,0,0,5.294692861,1.454358158,6.577589887,0,1,1,0,0,2,0,0,0,2,0
884,2421.63423,2429.215467,2452.38086,2458.142029,36.50779874,0,0,0,7.581236266,23.16539328,5.761169198,0,1,1,0,0,2,0,0,0,2,0
885,2423.321158,2435.093598,2446.723083,2484.896658,61.57549934,1.633358858,0,31.30252933,10.13908055,11.62948502,6.87104558,0,0,0,0,0,0,0,0,0,1,1
886,2423.676448,2446.579292,2450.602334,2486.642647,62.96619929,6.39815603,0.143790653,34.29432327,16.50468855,3.879251638,1.745989152,1,0,0,0,0,0,1,0,0,1,1
887,2436.887611,2440.365185,2463.755141,2463.783255,26.89564398,0,16.30801858,0,3.47757421,7.08193742,0.028113772,0,0,0,0,0,0,3,0,0,0,1
888,2439.642566,2460.520637,2479.475758,2494.833922,55.19135636,0,0,8.228712278,20.87807119,18.95512123,7.129451665,0,1,1,0,0,1,0,0,0,2,0
889,2443.227747,2453.397294,2476.545909,2502.989066,59.76131957,0,9.048991134,22.0780966,10.1695474,14.09962415,4.365060288,0,1,0,0,0,0,3,0,0,1,1
890,2445.109692,2446.781683,2462.446285,2498.624006,53.51431394,0,3.8206515,24.1963616,1.671990864,11.84395083,11.98135915,0,1,0,0,0,0,2,0,0,1,1
891,2447.646415,2448.367555,2463.237195,2470.765433,23.11901786,0,0,0,0.721139255,14.86964079,7.528237811,0,0,0,0,0,2,0,0,0,3,0
892,2449.140799,2455.557782,2455.557782,2487.704471,38.56367194,0,0,2.584247506,6.416982993,0,29.56244144,0,0,0,0,0,2,0,0,0,2,0
893,2452.144133,2456.937143,2471.918091,2474.350581,22.20644776,0,6.81799795,0,4.793009576,8.162949752,2.432490481,0,1,0,0,0,0,3,0,0,0,1
894,2457.941108,2467.324762,2472.898661,2493.632093,35.69098534,0,4.593328413,1.451920282,9.383654436,0.980570199,19.28151201,0,1,1,0,0,0,3,0,0,0,1
895,2459.669491,2469.357153,2476.545909,2518.548188,58.87869625,0,7.188756801,26.44315689,9.687661293,0,15.55912127,0,1,1,0,0,0,4,0,0,1,1
896,2460.366842,2471.117822,2483.270292,2507.781833,47.4149909,0,1.780839397,10.36180119,10.75097974,10.3716311,14.14973948,0,1,1,0,0,0,4,0,0,0,1
897,2467.638264,2492.634302,2497.14068,2523.381744,55.74347949,0,0,21.40750726,24.99603812,4.50637793,4.833556185,0,1,0,0,0,1,2,0,0,1,1
898,2471.616077,2477.874285,2477.874285,2500.573822,28.95774436,0,0,6.778394055,6.258208131,0,15.92114217,0,0,0,0,0,0,0,0,0,0,0
899,2477.77386,2498.783349,2501.171088,2531.417666,53.64380624,0,0,22.21065571,21.00948908,2.387739412,8.035922045,0,0,0,0,0,1,2,0,0,1,1
900,2481.999196,2488.737212,2495.889179,2513.407119,31.40792363,0,0,11.89265334,6.738016616,7.151967163,5.625286515,0,0,0,0,0,0,2,0,0,0,1
901,2487.917627,2499.522769,2499.522769,2519.725247,31.80762003,0,0,1.051052719,11.6051418,0,19.1514255,0,0,0,0,0,0,0,0,0,0,0
902,2488.381298,2514.719092,2538.597341,2541.83247,53.45117232,0,0,0,26.33779457,23.87824864,3.235129114,0,0,0,0,0,0,0,0,0,1,0
903,2491.887457,2492.708719,2503.860147,2513.495744,21.60828635,0,3.18045991,9.546972322,0.821262108,7.970967532,0.088624483,0,0,0,0,0,1,2,0,0,0,1
904,2492.715559,2515.552522,2515.552522,2533.86935,41.15379136,0,0,0,22.83696341,0,18.31682796,0,0,0,0,0,0,0,0,0,3,0
905,2500.358937,2507.123952,2538.194143,2539.551039,39.19210254,0,0,0,6.765015191,31.07019118,1.356896169,0,0,0,0,0,0,0,0,0,0,0
906,2507.529073,2519.268762,2541.590985,2552.533105,45.00403244,0,18.92538167,0,11.73968868,3.396841421,10.94212067,0,0,0,0,0,0,0,0,0,0,0
907,2509.659293,2527.722486,2556.153298,2566.425282,56.76598941,0,7.879559877,0,18.06319358,20.55125207,10.27198389,0,0,0,0,0,0,0,0,0,3,0
908,2510.143008,2515.478198,2552.858574,2555.624176,45.48116793,4.576084195,0,0,0.75910548,37.38037666,2.765601597,0,0,0,0,0,0,0,0,0,2,0
909,2515.589016,2516.463247,2535.602046,2539.334836,23.74582018,0,0,0,0.874230877,19.13879905,3.73279025,0,0,0,0,0,0,0,0,0,3,0
910,2518.873766,2526.020794,2552.858574,2591.417652,72.54388572,0,26.8377808,2.765601597,7.147027818,0,35.7934755,0,0,0,0,0,0,0,0,0,2,0
911,2522.391505,2525.280044,2559.310733,2567.872956,45.48145164,0,13.31729717,0,2.888539197,20.71339252,8.562222756,0,1,0,0,0,0,0,0,0,1,0
912,2525.190577,2581.682573,2593.200108,2595.828842,70.63826445,0,0,0,56.49199583,11.51753488,2.628733742,0,0,0,0,0,0,0,0,0,1,1
913,2529.865266,2536.22499,2550.828001,2552.34389,22.4786245,0,0,0,6.359724466,14.60301078,1.515889257,0,0,0,0,0,0,0,0,0,1,1
914,2530.931088,2535.605713,2539.85698,2547.301094,16.37000577,0,0,0,4.674625384,4.251267121,7.444113266,0,0,0,0,0,0,0,0,0,0,1
915,2538.245193,2547.086919,2574.200162,2585.896111,47.65091746,0,0,0,8.841725919,27.1132428,11.69594874,0,0,1,1,1,0,0,2,2,0,0
916,2540.120215,2560.346107,2568.168351,2572.295183,32.17496787,0,0,0,20.22589189,7.822243813,4.126832162,0,0,0,0,0,0,0,0,0,0,1
917,2540.487724,2547.317074,2548.189949,2556.211523,15.72379982,0,0,0,6.829350587,0.872874426,8.02157481,0,0,0,0,0,0,0,0,0,0,1
918,2545.33198,2568.006757,2568.006757,2622.813234,77.48125349,0,0,41.10021347,22.67477695,0,13.70626307,0,0,0,1,1,0,0,1,1,2,0
919,2546.583373,2561.100516,2561.261154,2573.290801,26.70742808,0,0,6.611802267,14.51714357,0.160637617,5.417844624,0,0,0,1,1,0,0,0,0,1,0
920,2551.426306,2554.899551,2557.928032,2564.453705,13.02739835,0,0,0,3.473244874,3.028480717,6.525672755,0,0,0,0,0,0,0,0,0,0,1
921,2551.513119,2551.700645,2602.656094,2613.064514,61.55139516,0,22.4995176,0,0.187525461,28.45593169,10.4084204,0,0,0,1,1,0,0,2,2,0,0
922,2555.587811,2555.96853,2567.54071,2609.106971,53.51915948,0,0,23.87694105,0.38071921,11.57218,17.68931922,0,1,0,0,0,0,1,0,0,2,0
923,2557.084601,2582.449443,2608.837217,2609.21435,52.12974927,0,6.189695536,0,25.36484161,20.19807852,0.377133598,0,0,0,0,0,0,1,0,0,0,1
924,2558.336022,2575.751181,2612.287617,2613.88988,55.5538588,0,26.90491293,0.776897214,17.41515941,9.631523185,0.825366066,0,1,0,0,0,0,0,3,3,0,0
925,2558.523853,2587.071896,2616.499475,2621.67554,63.15168677,0,12.64056635,0,28.54804249,16.78701303,5.176064902,0,1,0,0,0,0,0,3,3,1,0
926,2559.730223,2564.530425,2599.712462,2601.224754,41.49453062,1.370293265,0,0,3.429909139,35.18203653,1.512291684,0,1,0,0,0,0,0,2,2,1,0
927,2561.445322,2567.016767,2601.669828,2606.891744,45.44642193,3.085103333,0,0,2.486341291,34.6530613,5.221916005,0,1,0,0,0,0,0,2,2,3,0
928,2564.46575,2569.724577,2586.700916,2625.339862,60.87411199,2.551016609,0,36.11231768,2.707810368,16.97633902,2.526628316,1,1,0,0,0,0,0,2,2,2,0
929,2567.742471,2576.769439,2582.170812,2587.233377,19.49090649,0,0,0,9.026968069,5.401373207,5.062565213,0,0,0,0,0,0,0,0,0,0,1
930,2568.761196,2593.458997,2602.613713,2626.287837,57.52664109,0,8.210830776,4.278030706,24.69780155,0.943885299,19.39609276,0,1,0,0,0,0,0,2,2,3,0
931,2570.732477,2622.283335,2731.747504,2752.814492,182.0820145,0,100.1326199,0,51.55085749,9.331549139,21.06698794,0,1,0,0,0,0,0,0,0,0,0
932,2572.779058,2581.937468,2588.639138,2590.309879,17.5308203,3.990380487,0.23334418,0,5.168029027,6.468326008,1.670740601,0,0,0,0,0,0,0,0,0,0,1
933,2573.808504,2586.713823,2607.451311,2630.6449,56.83639607,1.942676725,0,17.88855142,10.96264212,20.73748761,5.305038193,0,1,0,0,0,0,0,2,2,2,0
934,2575.528554,2600.137813,2600.137813,2621.052221,45.52366729,6.154019202,0,10.21405203,18.45523975,0,10.70035631,1,0,0,0,0,0,0,0,0,1,1
935,2577.761447,2585.359911,2597.274328,2610.351865,32.59041762,4.176020495,7.840197572,0,3.422442649,4.074220261,13.07753664,1,1,0,0,0,0,0,0,0,1,1
936,2579.062015,2591.427686,2609.235021,2647.238921,68.17690573,7.651807839,16.0236251,21.40987936,4.713862509,1.783710248,16.59402067,0,1,0,0,0,0,0,2,2,2,0
937,2580.231184,2617.322129,2668.128666,2668.815184,88.58400016,6.840712098,35.71097124,0,30.2502329,15.09556645,0.686517474,1,1,1,0,0,0,0,0,0,1,0
938,2583.791948,2603.654699,2642.345847,2643.790914,59.99896634,7.635738104,0,0,12.22701322,38.69114839,1.445066624,2,1,1,1,1,0,0,0,0,3,0
939,2587.13733,2594.084636,2670.092839,2670.157301,83.01997064,6.321667288,18.2029814,0,0.625638409,57.80522141,0.064462121,1,1,1,1,1,0,1,0,0,0,0
940,2592.989524,2612.845983,2722.415955,2726.34127,133.3517462,1.095111623,57.24685566,0,18.76134716,52.32311608,3.925315691,1,2,1,1,1,0,0,0,0,0,0
941,2594.983295,2606.934813,2653.0331,2655.203509,60.22021354,8.671403529,9.564661929,0,3.280114266,36.53362476,2.170409059,0,1,0,1,1,0,0,0,0,1,0
942,2597.067084,2614.84373,2622.193135,2636.804408,39.73732321,0,0,12.44026761,17.77664561,7.349404947,2.171005041,0,0,0,0,0,0,1,0,0,0,1
943,2597.643069,2623.656889,2631.980724,2637.444505,39.80143601,0,0,4.823683795,26.0138203,8.323834454,0.640097459,0,0,0,0,0,1,1,0,0,0,1
944,2599.493826,2605.033569,2610.552339,2627.840041,28.34621497,0.643987229,0,10.49988263,4.895756123,5.518769588,6.787819408,0,0,0,0,0,0,0,0,0,1,1
945,2603.906914,2613.822146,2614.014473,2634.633403,30.72648852,1.126655018,0,0,8.788576435,0.192327121,20.61892995,0,0,0,0,0,0,1,0,0,0,1
946,2604.331015,2611.996969,2674.400391,2678.151103,73.82008848,2.603798453,0,0,5.062155668,62.40342259,3.750711762,0,1,1,1,1,0,1,0,0,2,0
947,2606.013209,2615.142148,2621.378787,2639.138158,33.12494947,7.808936954,0,6.46125348,1.320002723,6.236638985,11.29811733,0,0,0,0,0,0,0,0,0,1,1
948,2606.468388,2615.752392,2713.974999,2718.294017,111.8256287,5.528580682,58.64799973,0,3.755422858,39.57460813,4.319017251,1,1,1,0,0,0,0,0,0,2,0
949,2607.88207,2648.293479,2674.082309,2697.922999,90.04092882,4.963912879,0,16.09152594,35.44749576,25.7888307,7.74916355,1,1,1,0,0,0,1,0,0,3,0
950,2614.193939,2619.068722,2642.345847,2690.173835,75.97989653,1.558452912,23.27712561,1.445066624,3.316329991,0,46.3829214,0,1,1,1,1,0,0,0,0,3,0
951,2617.674281,2638.713429,2640.889615,2643.490093,25.81581204,0,0,0,21.03914738,2.176186181,2.60047848,0,0,0,0,0,0,0,0,0,0,1
952,2618.584747,2624.356366,2629.977905,2640.472051,21.88730395,0,0,9.160252575,5.771618364,5.62153961,1.333893399,0,0,0,0,0,1,0,0,0,1,1
953,2622.807701,2630.061689,2668.128666,2688.56298,65.75527919,0,38.06697712,0.686517474,7.253988474,0,19.74779612,0,2,1,1,1,0,0,0,0,1,0
954,2625.277068,2639.440734,2649.799071,2653.48288,28.20581189,0,0,0,14.16366574,10.35833648,3.683809669,0,0,0,0,0,0,0,0,0,1,1
955,2626.384315,2648.709579,2688.511394,2722.410027,96.0257113,0,25.37273015,9.41160489,22.32526382,14.4290846,24.48702784,0,2,1,1,1,0,1,0,0,3,0
956,2633.043374,2660.766705,2672.572352,2683.687901,50.64452644,0,7.573667107,11.08758148,27.72333016,4.231980478,0.027967209,0,0,0,0,0,0,0,0,0,1,1
957,2638.597448,2659.635214,2668.340372,2683.659934,45.06248618,0.115981157,0,0,20.92178561,8.705157444,15.31956196,0,0,0,0,0,1,0,0,0,1,1
958,2640.573696,2647.664511,2661.19671,2668.436728,27.86303146,0,0,0,7.09081522,13.53219853,7.240017706,0,0,0,0,0,0,0,0,0,0,1
959,2640.999047,2648.64212,2666.714315,2670.163585,29.16453871,6.665464703,12.55458989,1.722412682,0.977608641,5.517605023,1.726857768,0,0,0,0,0,0,0,0,0,0,1
960,2649.883393,2672.26331,2677.442251,2696.325482,46.4420894,0,5.178940323,0.673309156,22.37991756,0,18.20992237,0,1,0,0,0,0,1,0,0,0,1
961,2653.123095,2663.212506,2677.442251,2678.11556,24.99246483,6.512119198,3.501808537,0,3.577291999,10.72793594,0.673309156,0,1,0,0,0,0,1,0,0,0,1
962,2655.055421,2668.573146,2668.573146,2701.5643,46.5088795,0,0,19.98983384,13.51772546,0,13.00132021,0,2,1,1,1,0,1,0,0,1,0
963,2660.916302,2674.51687,2677.660564,2706.307234,45.39093224,0,2.925380576,18.66491824,13.60056856,0.218313286,9.981751581,0,1,1,0,0,1,1,0,0,0,1
964,2663.008244,2702.701518,2766.953468,2772.170333,109.1620887,0,29.78988995,0,39.69327418,34.46205934,5.2168652,0,2,1,1,1,0,0,2,2,3,0
965,2670.289501,2674.226987,2682.873482,2711.967483,41.677982,0,8.186900706,16.45884221,3.937485805,0.459594623,12.63515866,0,0,0,0,0,1,2,0,0,1,1
966,2670.648898,2672.635658,2682.413887,2699.332324,28.68342636,1.614412584,0,1.274013517,0.372347381,9.778229564,15.64442331,0,1,0,0,0,1,1,0,0,1,1
967,2674.882985,2687.761298,2723.394959,2741.341794,66.45880976,0,26.21370153,0,12.87831335,9.419959647,17.94683523,0,1,0,0,0,0,0,0,0,2,0
968,2676.147973,2678.634222,2713.105882,2714.524829,38.37685613,0,0,0,2.486249522,34.4716598,1.418946801,0,1,0,0,0,0,0,0,0,1,0
969,2676.940513,2686.230476,2688.523232,2709.771485,32.83097198,0,0,17.78400214,9.289962802,2.292755691,3.464251343,0,2,1,0,0,1,1,0,0,0,1
970,2681.532032,2690.506676,2705.669903,2718.139441,36.60740871,0,0,4.101582353,8.974643744,15.16322672,8.367955899,0,0,1,0,0,1,1,0,0,0,1
