,arrivalA,arrivalB,arrivalC,leaveC,waiting time,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A0,Qlen_A1,QlenB0,QlenB1,QlenB2,QlenC0,QlenC1,QlenC2,choice,precheck
671,1743.567657,1869.598097,2362.600045,2377.443027,633.8753703,48.5018702,459.8436129,5.105419877,12.52857,33.15833525,9.737562044,0,10,30,30,29,1,0,0,2,0
672,1744.154026,2204.615575,2570.962353,2646.58169,902.4276649,435.2726615,356.9026874,72.98264248,10.188888,4.444090413,2.636694997,44,0,30,0,0,8,0,0,0,1
673,1746.425042,1869.917565,2419.480142,2434.080338,687.6552964,45.96395256,529.4361796,0,12.52857,20.12639822,14.60019605,0,11,30,30,29,0,0,0,0,0
674,1748.33249,1881.987235,2362.600045,2394.668416,646.3359263,121.1261757,480.6128096,14.84298192,12.52857,0,17.22538907,0,12,30,30,29,1,0,1,2,0
675,1749.391869,1882.126667,2454.696812,2528.102908,778.7110389,120.2062276,546.9811391,66.47148104,12.52857,25.58900605,6.934615038,0,13,30,30,30,0,1,0,1,0
676,1751.996944,2204.668818,2583.82382,2656.642244,904.6452996,427.4829862,366.2935345,62.75787068,10.188888,10.8614668,10.06055348,45,0,30,0,0,8,0,0,0,1
677,1753.833791,2214.804463,2600.713892,2661.254634,907.4208426,450.781784,369.0193566,55.92835169,10.188888,15.89007247,4.612389719,46,0,30,0,0,6,0,0,0,1
678,1754.308366,2216.857706,2604.353562,2665.465516,911.1571501,450.3604525,383.8561858,56.90107114,10.188888,3.639670268,4.210882384,47,0,30,0,0,7,0,0,0,1
679,1756.722621,1774.632423,2379.43286,2380.056813,623.3341917,0,568.0379636,0,17.90980187,36.76247296,0.623953295,0,11,30,29,28,1,0,0,1,0
680,1757.111397,2224.993351,2607.841845,2665.62002,908.5086234,457.6930664,379.3602114,57.6236709,10.188888,3.488282621,0.154504066,48,0,30,0,0,6,0,0,0,1
681,1771.205617,2245.046594,2618.10534,2679.668124,908.4625069,445.652089,362.7952506,47.51468035,10.188888,10.26349462,14.04810432,49,0,30,0,0,6,0,0,0,1
682,1775.937687,2245.182239,2618.10534,2689.943428,914.0057411,449.0556645,372.9231006,61.56278467,10.188888,0,10.27530326,50,0,30,0,0,7,0,0,0,1
683,1777.618682,2263.235482,2618.778235,2699.66596,922.0472788,467.4279128,354.8698573,71.16519225,10.188888,0.672895679,9.722532761,51,0,30,0,0,8,0,0,0,1
684,1781.937793,1902.446135,2433.805357,2437.026302,655.0885092,87.97977179,484.1784934,0,12.52857,47.18072881,3.220945235,0,5,30,30,30,1,3,0,2,0
685,1782.56012,1788.147882,2400.056429,2415.375731,632.815611,0,591.2849779,0,5.587761981,20.62356935,15.31930177,0,6,30,30,30,0,0,0,1,0
686,1782.939334,2263.371127,2622.8594,2703.956224,921.0168895,462.2429047,355.4071083,76.8065606,10.188888,2.081164415,4.290263548,52,0,30,0,0,8,0,0,0,1
687,1782.992565,2321.42437,2652.372814,2708.009409,925.0168436,480.2429173,301.4350294,51.58341005,10.188888,7.513414099,4.053184781,53,0,30,0,0,7,0,0,0,1
688,1783.320059,1901.515805,2419.480142,2466.479093,683.1590344,98.66717671,517.964337,14.60019605,12.52857,0,32.39875465,0,6,30,30,30,0,0,0,0,0
689,1785.569013,1792.221756,2399.353744,2408.117234,622.5482211,0,597.051129,0,6.652742946,10.08085911,8.763490007,0,7,30,29,30,0,0,0,0,0
690,1787.139633,2321.560015,2660.006894,2712.214555,925.0749215,476.2314936,330.8127988,48.00251516,10.188888,7.634079668,4.20514625,54,0,30,0,0,7,0,0,0,1
691,1787.605242,2331.613258,2661.16248,2716.398235,928.7929928,533.8191279,328.3936351,51.05207528,10.188888,1.155586132,4.183680306,55,0,30,0,0,8,0,0,0,1
692,1788.077694,1791.97244,2400.056429,2434.437643,646.3599492,0.070187817,608.0839889,15.31930177,3.82455832,0,19.06191237,0,7,30,30,30,0,0,0,1,0
693,1793.261962,2337.748903,2668.012107,2722.635602,929.3736402,528.298053,323.4135766,48.38612865,10.188888,5.849626932,6.237367014,56,0,30,0,0,6,0,0,0,1
694,1793.846396,2400.802146,2668.283862,2725.650447,931.8040503,537.7668621,267.2099602,54.35173994,10.188888,0.271755728,3.014844359,57,0,30,0,0,7,0,0,0,1
695,1793.923039,2400.937791,2671.645848,2728.293175,934.3701356,543.8258641,267.3460713,54.00459881,10.188888,3.361985488,2.642727925,58,0,30,0,0,8,0,0,0,1
696,1796.915682,1901.655237,2496.183419,2530.021996,733.1063135,85.2109846,553.0415752,31.91948895,12.52857,41.48660712,1.919087646,0,4,30,30,30,2,1,1,1,0
697,1798.477107,2410.991034,2685.271581,2730.720491,932.2433848,602.3250398,260.6548134,43.02159312,10.188888,4.625733617,2.427316804,57,0,30,0,0,8,0,0,0,1
698,1799.99943,2414.126679,2694.662968,2753.334401,953.3349711,600.9383615,271.1449024,36.05752315,10.188888,4.391386769,22.61390928,58,0,30,0,0,8,0,0,0,1
699,1801.08474,2421.179922,2712.725129,2755.453142,954.3684022,609.9062944,273.4830458,40.60927205,10.188888,12.06216038,2.118741576,59,0,30,0,0,5,0,0,0,1
700,1801.273913,1882.701437,2386.624628,2394.798522,593.5246095,0,479.898608,8.043788059,25.42752406,24.02458293,0.130106422,0,5,30,30,29,0,0,0,2,0
701,1805.872343,2445.315567,2721.903467,2760.341201,954.4688573,608.2543357,267.4095615,33.54967485,10.188888,9.178338783,4.888058426,60,0,30,0,0,5,0,0,0,1
702,1807.530074,2445.36881,2727.35062,2769.352655,961.8225808,613.6498482,276.534657,32.99058059,10.188888,5.447152679,9.011454393,61,0,30,0,0,4,0,0,0,1
703,1813.662042,2465.504455,2728.615238,2778.273194,964.6111526,631.6535254,261.846165,40.73741668,10.188888,1.264618309,8.920539204,62,0,30,0,0,4,0,0,0,1
704,1814.915507,1945.044375,2533.110567,2557.93547,743.0199635,86.60029873,582.6438179,6.391661184,12.52857,5.422373483,18.4332422,0,5,30,30,28,4,0,2,1,0
705,1815.328651,1873.053171,2429.107806,2521.168293,705.8396423,0,556.0546351,40.2169348,15.72452004,0,51.84355228,0,6,30,30,29,1,2,0,1,0
706,1816.862856,1944.183807,2463.535564,2466.250483,649.3876275,84.79238108,489.6215499,1.861536217,12.52857,29.73020765,0.853382632,0,6,30,30,28,1,2,0,2,0
707,1817.428087,1944.974705,2464.832363,2467.67566,650.2475722,85.01804708,510.9281009,2.416695708,12.52857,8.929557465,0.42660105,0,7,30,30,28,1,2,1,0,0
708,1819.59234,2465.557698,2737.366964,2786.092442,966.5001019,625.7764704,263.0575399,40.90622983,10.188888,8.751726052,7.819247691,63,0,30,0,0,4,0,0,0,1
709,1824.026407,2475.693343,2748.489906,2786.899759,962.873352,641.4780479,261.6736214,37.60253623,10.188888,11.12294129,0.807317251,64,0,30,0,0,5,0,0,0,1
710,1830.947607,2477.746586,2751.233026,2794.918748,963.9711408,634.6100916,270.7433193,35.66673316,10.188888,2.743120324,8.018988427,65,0,30,0,0,6,0,0,0,1
711,1831.558495,1956.712377,2480.895,2499.870036,668.3115412,112.6253118,506.8231875,0,12.52857,17.35943601,18.97503586,0,8,30,30,30,0,1,0,2,0
712,1833.247927,1965.503275,2481.307293,2517.209992,683.9620646,111.7267773,515.3917259,18.56274326,12.52857,0.412292595,17.33995563,0,9,30,30,29,0,1,0,2,0
713,1842.127686,1965.572945,2482.041617,2554.97582,712.8481334,102.9166892,516.4686719,6.537729689,12.52857,0,66.39647257,0,10,30,30,29,0,1,1,0,0
714,1842.613256,2485.882231,2751.233026,2815.492872,972.8796163,633.0800875,265.350795,43.68572159,10.188888,0,20.57412426,64,0,30,0,0,7,0,0,0,1
715,1843.56326,1969.240947,2529.248152,2530.731866,687.1686063,113.1491169,512.0663461,0,12.52857,47.94085907,1.483714171,0,11,30,30,30,4,1,0,2,0
716,1846.921243,1922.921206,2527.688193,2539.502228,692.5809854,26.1319282,573.2622129,2.333802414,33.8680354,31.50477418,9.480232253,0,12,30,30,30,4,1,0,1,0
717,1849.753082,1978.031845,2555.636989,2581.71041,731.9573282,115.7501924,564.8352237,9.406344671,12.52857,12.7699209,16.66707663,1,12,30,30,30,3,1,4,1,0
718,1850.036564,2491.935474,2755.325871,2825.464037,975.4274736,627.7100227,259.2975516,60.16700104,10.188888,4.0928448,9.971165377,65,0,30,0,0,7,0,0,0,1
719,1853.925256,1906.545267,2455.902805,2467.249059,613.3238025,28.77618099,512.9348759,10.57628766,16.84382949,36.42266303,0.769965509,1,13,30,30,30,0,2,0,0,0
720,1854.400816,1967.29085,2542.867068,2565.043334,710.6425178,52.14445051,565.8197172,15.06840198,35.74558315,9.756501402,7.107863584,2,13,30,30,28,4,0,3,1,0
721,1854.987653,2517.071119,2757.574403,2828.899649,973.9119967,630.8945785,238.2547518,67.88963381,10.188888,2.24853261,3.435612048,64,0,30,0,0,7,0,0,0,1
722,1855.303956,2517.124362,2757.574403,2834.015321,978.7113653,636.6315186,240.450041,71.32524586,10.188888,0,5.115671847,65,0,30,0,0,8,0,0,0,1
723,1858.604389,2028.101515,2493.227184,2573.078214,714.4738251,106.9685567,464.7756782,75.16386369,12.52857,0.349990707,4.687165785,3,13,30,30,28,1,1,1,0,0
724,1862.275068,2027.769517,2529.248152,2598.759696,736.4846276,106.9658789,501.4786352,51.99430898,12.52857,0,17.51723453,3,14,30,30,28,4,1,2,2,0
725,1862.373142,2027.560415,2529.248152,2581.242461,718.8693192,115.6587027,501.6877375,32.91891644,12.52857,0,19.07539254,3,15,30,30,28,4,1,1,2,0
726,1864.602663,2539.260007,2768.667792,2839.445285,974.8426221,652.4684558,218.3143964,65.34752869,10.188888,8.093389022,5.429964242,64,0,30,0,0,8,0,0,0,1
727,1865.506652,2040.088985,2518.092803,2578.735228,713.2285762,162.0537628,453.1381998,54.98541101,12.52857,24.86561846,5.657014118,3,16,30,30,29,2,2,0,0,0
728,1866.293291,1938.904527,2433.805357,2465.397101,599.1038101,56.62791569,494.9008295,3.220945235,6.983321006,0,28.37079863,3,17,30,30,28,1,3,0,2,0
729,1869.978166,1947.09862,2482.041617,2488.579347,618.6011814,68.92636163,517.7337428,0,8.194092809,17.20925444,6.537729689,4,14,30,30,29,0,1,1,0,0
730,1870.361607,2040.298087,2521.81699,2582.688405,712.3267977,157.4079098,477.7947159,56.91823786,12.52857,3.724187273,3.953176765,5,14,30,30,30,3,1,0,0,0
731,1871.682521,2078.630085,2557.916792,2618.193246,746.5107253,156.4189947,465.8613638,57.00401903,12.52857,13.42534294,3.27243477,5,15,29,30,30,3,2,4,2,0
732,1876.400678,2078.617555,2544.491449,2614.920811,738.5201328,163.6883061,464.0769126,56.07692942,12.52857,1.796982124,14.35243255,4,16,29,30,30,4,1,3,2,0
733,1877.09248,2539.31325,2782.673729,2845.867284,968.774804,640.0318828,229.354542,56.77155633,10.188888,13.0059366,6.421998238,64,0,30,0,0,7,0,0,0,1
734,1878.295515,2078.826657,2612.323468,2623.856074,745.5605587,162.0025717,518.3931804,0,12.52857,15.10363071,11.53260586,4,17,29,30,30,1,0,4,1,0
735,1879.193773,1970.8539,2492.877194,2568.391048,689.197275,67.90484706,511.1877176,62.09862593,17.75527962,10.83557633,13.41522847,4,18,30,30,29,0,1,1,0,0
736,1882.35501,2549.448895,2783.405344,2865.664827,983.3098173,656.9049973,233.224834,62.46193948,10.188888,0.731615087,19.79754344,65,0,29,0,0,8,0,0,0,1
737,1884.351366,2549.502138,2800.351956,2872.97087,988.6195037,654.9618845,233.9032057,65.31287083,10.188888,13.94661209,7.306042585,64,0,30,0,0,6,0,0,0,1
738,1884.532475,2581.637783,2813.298451,2873.172895,988.6404202,664.9164199,218.7141732,59.67241822,10.188888,12.94649519,0.202025636,65,0,30,0,0,7,0,0,0,1
739,1886.719297,2091.146125,2601.757149,2636.189314,749.4700168,191.8982571,510.6110239,20.0433737,12.52857,0,14.38879196,4,16,30,29,28,0,0,2,2,0
740,1887.65974,2091.158655,2611.355107,2620.613298,732.9535573,190.970345,519.0308526,3.807602757,12.52857,1.165598964,5.450587952,4,17,30,29,29,0,0,4,0,0
741,1887.712075,2581.691026,2817.844001,2877.381313,989.6692376,661.7900635,231.607425,55.3288945,10.188888,4.545549357,4.20841724,66,0,30,0,0,7,0,0,0,1
742,1894.119513,2021.356675,2529.248152,2562.167069,668.0475554,73.17133653,507.891477,1.483714171,6.065825438,0,31.43520227,4,18,30,30,28,4,1,0,2,0
743,1896.7937,2032.945302,2597.219837,2610.399711,713.6060118,74.06020002,522.6916868,0,18.09140269,41.58284811,13.17987422,5,18,30,30,28,0,0,3,1,0
744,1908.441913,2091.355227,2669.54004,2671.468763,763.0268501,170.3847442,531.9350988,0,12.52857,46.2497145,1.928722559,5,15,30,30,29,0,0,4,1,0
745,1909.098623,2103.674695,2642.021093,2644.554647,735.4560244,182.0475015,507.6804124,0,12.52857,30.66598593,2.533554544,5,16,30,30,30,0,0,2,0,0
746,1913.664828,2043.532795,2542.694467,2600.568379,686.9035505,107.6918469,485.7153567,56.06522846,22.17612023,13.44631505,1.808683087,5,17,30,30,29,4,0,2,2,0
747,1915.171598,2145.687225,2669.54004,2686.835082,771.6634847,175.9870579,523.8528148,1.928722559,12.52857,0,15.36631945,6,17,30,29,28,0,0,4,1,0
748,1915.218444,2145.883797,2712.499168,2714.099704,798.8812595,176.1367827,523.6562433,0,12.52857,42.95912763,1.600535778,6,18,30,29,28,0,0,4,1,0
749,1916.906024,2611.826671,2820.787352,2888.187249,971.2812242,664.7317586,206.0173297,56.59396014,10.188888,2.943351603,10.80593621,64,0,30,0,0,8,0,0,0,1
750,1919.752858,2611.879914,2832.389472,2893.951133,974.1982748,661.9381685,208.907438,55.79777632,10.188888,6.602120027,5.763884031,65,0,30,0,0,7,0,0,0,1
751,1920.05992,2622.015559,2843.19125,2908.930711,988.8707907,691.7667511,210.3739134,50.75988281,10.188888,10.80177753,14.97957789,66,0,29,0,0,6,0,0,0,1
752,1920.402855,2622.068802,2847.410224,2934.836691,1014.433836,691.4770595,221.1224475,61.52048631,10.188888,4.218974397,25.90598042,67,0,30,0,0,6,0,0,0,1
753,1921.852561,2632.204447,2847.410224,2951.469528,1029.616968,700.1629985,215.2057773,87.42646673,10.188888,0,16.63283729,68,0,28,0,0,7,0,0,0,1
754,1922.424771,2632.25769,2849.40594,2951.565815,1029.141044,699.6440313,215.1525339,102.0635882,10.188888,1.995715803,0.096287055,69,0,29,0,0,8,0,0,0,1
755,1923.46286,2642.393335,2876.716892,2961.89836,1038.4355,708.7415867,207.0126051,74.84892362,10.188888,10.31095165,10.33254482,70,0,29,0,0,6,0,0,0,1
756,1924.044639,2081.677245,2610.189508,2615.16271,691.1180706,108.9006633,494.9292172,0,15.73194302,33.58304545,4.973201721,5,19,29,30,30,0,0,4,0,0
757,1925.40491,2146.203265,2712.499168,2738.220181,812.815272,178.269785,566.2959033,1.600535778,12.52857,0,24.12047787,6,19,30,29,28,0,0,4,1,0
758,1925.464408,2158.215795,2665.274582,2717.165408,791.7009995,220.222817,471.0919454,47.49387973,12.52857,35.96684168,4.396945708,6,20,30,27,28,0,0,2,2,0
759,1925.945142,2071.732981,2576.606463,2584.952087,659.0069452,117.5876538,450.0840095,6.08194217,5.200185224,54.78947245,2.263682074,6,21,29,30,30,1,0,4,0,0
760,1926.998469,2089.762367,2601.757149,2621.800522,694.8020527,144.7345111,468.1544256,16.4360975,18.02938599,43.8403563,3.607276202,7,21,30,29,29,0,0,1,2,0
761,1928.520861,2086.564261,2623.290326,2637.105488,708.5846274,153.1563847,525.7592066,0.565748109,4.887015973,10.96685775,13.24941432,8,21,30,29,29,0,0,1,1,0
762,1929.298918,2642.446578,2878.153674,2967.828517,1038.5296,702.9587728,234.2703134,83.744686,10.188888,1.436782431,5.930157179,69,0,30,0,0,6,0,0,0,1
763,1929.651392,2670.582223,2888.434458,2980.156192,1050.5048,712.7419433,207.5714512,79.39405975,10.188888,10.28078343,12.32767451,70,0,30,0,0,6,0,0,0,1
764,1929.663833,2670.635466,2889.731557,2998.413092,1068.749259,712.7827456,217.7989912,90.42463535,10.188888,1.297098909,18.25690019,71,0,30,0,0,7,0,0,0,1
765,1931.600097,2680.771111,2889.731557,3049.172641,1117.572544,738.9821261,208.9604455,108.6815355,10.188888,0,50.75954919,72,0,28,0,0,8,0,0,0,1
766,1943.179649,2680.824354,2902.139588,3054.051885,1110.872237,727.4558178,208.9072022,147.0330532,10.188888,7.408031518,4.879243912,71,0,29,0,0,8,0,0,0,1
767,1953.037708,2158.412367,2733.111617,2754.000207,800.9624989,192.8460892,554.086801,5.108564476,12.52857,20.61244917,15.78002509,7,18,30,28,28,0,0,3,1,0
768,1959.654576,2158.731835,2665.274582,2740.028406,780.3738293,186.5486883,506.5427479,51.89082543,12.52857,0,22.86299761,7,18,30,29,28,0,0,3,2,0
769,1960.463931,2170.744365,2689.047571,2751.461392,790.9974616,197.7518648,494.5302171,50.98083427,12.52857,23.77298878,11.43298674,7,19,30,29,29,0,0,2,2,0
770,1962.580483,2102.984975,2601.757149,2679.812675,717.232192,123.9837783,498.7721735,34.43216566,16.42071361,0,43.62336089,7,20,30,30,29,0,0,3,2,0
771,1964.634955,2690.959999,2909.139588,3084.139351,1119.504396,716.1361561,211.179589,144.9122971,10.188888,0,30.08746557,70,0,29,0,0,8,0,0,0,1
772,1967.061663,2170.940937,2729.285956,2730.256613,763.1949502,191.3507038,530.0018418,0,12.52857,28.34317719,0.97065741,8,18,30,30,29,0,0,3,0,0
773,1967.735686,2171.260405,2738.977364,2779.591897,811.8562112,190.996149,567.5097918,21.98825357,12.52857,0.207168035,18.6262788,7,19,30,30,30,0,1,4,1,0
774,1968.68872,2691.013242,2935.139588,3092.558592,1123.869871,712.1356342,218.1263457,148.9997627,10.188888,0,8.419240829,69,0,30,0,0,8,0,0,0,1
775,1968.697347,2132.527878,2629.307741,2685.801728,717.1043815,121.0650199,469.2292702,50.50493425,42.76551179,27.5505923,5.989053142,7,20,30,30,29,0,0,1,2,0
776,1972.764435,2701.148887,2963.263545,3095.441819,1122.677383,718.1955639,233.990701,129.2950462,10.188888,11.12395735,2.883226934,70,0,30,0,0,6,0,0,0,1
777,1975.143259,2216.272935,2700.942251,2752.282609,777.1393498,195.6011066,472.7746358,50.51914107,12.52857,11.89467993,0.821216388,7,19,30,30,29,0,0,3,2,0
778,1979.201843,2163.655638,2700.942779,2706.691129,727.4892858,123.7831317,526.3211408,0,29.67066303,10.96599988,5.748350356,7,19,30,29,28,0,0,4,0,0
779,1980.229934,2150.158394,2629.307741,2712.768462,732.5385284,152.2979446,479.149347,56.49398739,16.63051543,0,26.96673402,8,19,30,29,28,0,0,2,2,0
780,1983.366514,2162.920951,2689.976779,2693.933974,710.5674607,166.79188,479.1001418,0,12.76255732,47.95568594,3.957195619,9,19,30,29,28,0,0,3,0,0
781,1985.016105,2705.20213,2966.601952,3102.147707,1117.131603,705.9971379,258.061415,128.8398665,10.188888,3.338406669,6.705888593,71,0,30,0,0,7,0,0,0,1
782,1986.015288,2216.469507,2762.752353,2825.323624,839.3083357,184.9256489,546.2828463,33.73902758,12.52857,0,28.83224297,10,19,30,30,29,0,2,1,1,0
783,1988.818135,2215.788975,2762.752353,2780.125773,791.3076389,182.44227,523.1883898,16.8395436,12.52857,23.77498877,0.533876662,10,20,30,30,29,0,0,1,1,0
784,1992.363448,2228.317545,2819.371719,2824.176314,831.8128655,223.4255264,558.0721509,0,12.52857,32.98202364,4.804594677,10,21,30,29,29,0,1,0,0,0
785,1995.083569,2169.011776,2738.770196,2760.965618,765.8820487,167.8373819,564.0998408,15.23001023,6.090825089,5.658579338,6.965411374,10,22,30,30,30,0,0,4,1,0
786,1995.70063,2208.053978,2772.729703,2773.156324,777.4556941,167.9550084,521.2319779,0,4.398339965,43.44374724,0.426620659,11,22,30,30,29,0,3,0,0,0
787,1997.474274,2215.910237,2762.752353,2796.491381,799.0171064,171.5375018,546.8421166,17.37342026,12.89846039,0,16.36560731,12,22,30,30,29,0,1,1,1,0
788,1998.098447,2732.337775,2976.395893,3109.0267,1110.928253,703.0504399,234.2641771,125.7518141,10.188888,9.793940906,6.878993089,70,0,30,0,0,7,0,0,0,1
789,1999.508926,2732.391018,2980.579731,3114.039876,1114.53095,705.6932047,244.0048746,128.4469694,10.188888,4.183837833,5.013175751,71,0,30,0,0,7,0,0,0,1
790,2000.505844,2742.526663,2980.579731,3138.048115,1137.542271,731.8319311,238.0530678,133.4601451,10.188888,0,24.00823872,72,0,29,0,0,8,0,0,0,1
791,2002.836641,2228.801505,2734.265584,2771.493137,768.6564963,213.4362949,495.0334717,36.3560029,12.52857,10.43060676,0.871550037,13,22,30,30,30,0,1,3,2,0
792,2006.551678,2256.998077,2833.627199,2847.029873,840.4781948,209.917829,549.2702717,0,12.52857,27.35885069,13.40267331,13,23,30,30,30,0,0,0,1,0
793,2007.693101,2742.579906,2998.579731,3151.060282,1143.367181,724.6979179,237.9998244,139.4683839,10.188888,0,13.01216689,73,0,30,0,0,8,0,0,0,1
794,2009.273288,2752.715551,3065.097163,3177.93953,1168.666242,733.2533747,245.8641798,85.96311899,10.188888,15.51743177,26.87924872,72,0,30,0,0,7,0,0,0,1
795,2011.635735,2256.846115,2862.939656,2865.957448,854.3217134,216.6818097,586.021689,0,12.52857,20.07185225,3.017792481,13,24,30,30,30,0,1,0,0,0
796,2027.666684,2257.330075,2772.822977,2777.665774,749.9990907,201.1348219,476.9355085,0,12.52857,38.55739307,4.84279724,12,24,30,30,30,0,3,0,2,0
797,2033.709619,2218.49666,2723.834977,2770.621587,736.9119674,174.3443586,482.4455907,28.4476315,10.44268249,22.89272596,18.33897815,11,23,30,30,29,0,0,2,2,0
798,2038.464388,2295.374685,2909.482165,2913.416262,874.951874,218.3817265,592.3157078,0,12.52857,21.79177286,3.934096797,12,23,30,30,30,0,0,0,0,0
799,2050.698887,2758.768794,3071.771121,3182.363385,1131.664498,691.8810197,306.3283682,106.1684095,10.188888,6.673958229,4.423854635,68,0,30,0,0,8,0,0,0,1
800,2054.258814,2762.904439,3084.771121,3187.640139,1133.381325,698.4567366,308.8666818,97.59226412,10.188888,0,5.276754471,69,0,29,0,0,8,0,0,0,1
801,2058.911559,2295.526647,2929.808968,2932.562396,873.6508366,198.0865178,613.9555184,0,12.52857,20.32680314,2.753427274,11,22,30,30,30,0,0,0,0,0
802,2060.230322,2295.858645,2952.643439,2963.036685,902.8063627,197.0997536,633.950323,0,12.52857,22.83447021,10.39324596,11,23,30,30,30,0,0,1,0,0
803,2060.319515,2216.357494,2786.389695,2786.486499,726.1669843,155.5907218,556.3722089,0,0.447257694,13.65999229,0.096803608,11,24,30,30,29,0,1,0,0,0
804,2069.222166,2256.045776,2806.268349,2828.726676,759.5045095,147.1353282,506.7065774,19.05527507,11.68828145,43.51599548,3.403051923,12,24,30,30,30,0,0,0,1,0
805,2071.378242,2249.471598,2842.867804,2844.828804,773.4505613,147.1184181,569.9001206,0,4.974938008,23.49608449,1.961000104,13,24,30,30,30,0,1,0,0,0
806,2071.689198,2307.903255,2991.46836,3004.120521,932.431323,223.6854867,666.6256009,0,12.52857,16.9395043,12.6521611,14,24,28,30,29,0,0,2,0,0
807,2072.715606,2308.055217,2843.666648,2882.7506,810.0349938,222.8110405,525.5719824,37.97466694,12.52857,10.03944872,1.10928522,13,25,29,30,29,0,1,0,1,0
808,2073.081183,2308.387215,3004.622085,3017.970639,944.8894552,222.7774621,683.0811443,0,12.52857,13.15372496,13.34855382,13,26,30,30,29,0,0,3,0,0
809,2076.368194,2768.957682,3097.362283,3194.609982,1118.241788,682.4006,315.8134384,90.27785642,10.188888,4.591162175,6.969842971,66,0,27,0,0,7,0,0,0,1
810,2084.487428,2773.093327,3102.6664,3199.314427,1114.826999,678.4170113,324.268956,91.94358215,10.188888,5.304117233,4.704444497,67,0,28,0,0,7,0,0,0,1
811,2084.868335,2320.431825,2809.162354,2815.797572,730.9292378,223.0349199,470.2258776,0,12.52857,18.50465165,6.635218703,12,24,30,29,30,0,1,0,2,0
812,2086.628072,2320.583787,2910.033301,2913.928368,827.3002958,221.4271445,568.7420304,0,12.52857,20.70748383,3.895066994,11,25,30,30,30,0,0,0,1,0
813,2086.97662,2265.675827,2833.627199,2881.641315,794.6646952,162.4949787,567.9513724,13.40267331,16.20422841,0,34.61144236,11,26,30,29,30,0,0,0,1,0
814,2087.720724,2355.915785,3011.096398,3040.053281,952.3325569,220.6664917,648.7062993,6.874240506,12.52857,6.474313317,22.0826421,12,26,30,30,29,0,0,2,0,0
815,2090.5318,2779.14657,3106.040309,3201.515506,1110.983706,678.4258828,323.5198298,93.27411837,10.188888,3.373908278,2.201079138,68,0,28,0,0,8,0,0,0,1
816,2096.701957,2355.960395,2910.033301,2924.277685,827.5757285,223.7298676,554.0729066,3.895066994,12.52857,0,10.34931735,11,24,30,30,29,0,0,0,1,0
817,2097.521456,2288.115752,2887.690392,2888.7807,791.2592448,158.5243201,574.8239039,0,32.06997614,24.7507366,1.090308026,11,25,30,30,30,0,0,0,0,0
818,2098.340665,2325.183721,2830.772384,2834.97926,736.6385945,167.3351619,483.978633,0,42.50789382,21.61003005,4.206875685,12,25,30,30,30,0,0,0,2,0
819,2113.938132,2783.282215,3112.283737,3204.690513,1090.75238,659.1551948,322.7580935,89.23176935,10.188888,3.243428166,3.175006571,66,0,29,0,0,8,0,0,0,1
820,2115.095697,2297.105869,2790.657702,2791.539894,676.4441967,173.0200546,475.7171077,0,8.990117362,17.83472514,0.882191852,12,24,29,30,30,0,1,0,2,0
821,2116.869385,2356.112357,2893.980206,2899.873193,783.0038083,203.7144019,507.6177952,0,12.52857,30.25005378,5.892987444,13,24,30,30,29,0,0,0,2,0
822,2120.915547,2412.444355,2984.45654,2987.723154,866.8076072,235.0002385,536.6545506,0.357717063,12.52857,35.35763402,2.908897032,13,25,30,30,29,0,0,1,1,0
823,2121.605261,2789.335458,3114.283737,3226.227633,1104.622372,657.5413089,322.9482783,90.40677592,10.188888,0,21.53712083,67,0,30,0,0,8,0,0,0,1
824,2126.629284,2305.606007,2974.528855,2977.000861,850.3715766,170.4765849,647.0374321,0,8.50013731,21.88541683,2.47200548,13,26,30,30,30,0,0,0,0,0
825,2127.779588,2793.471103,3141.832696,3231.448116,1103.668527,655.5026267,320.8126336,84.39493743,10.188888,3.548959318,5.220482139,68,0,30,0,0,8,0,0,0,1
826,2129.010805,2799.524346,3156.58041,3245.645867,1116.635061,660.324653,342.3083496,74.8677057,10.188888,4.747713869,14.19775106,69,0,30,0,0,8,0,0,0,1
827,2129.392867,2823.659991,3178.58041,3261.356556,1131.963689,664.0782358,332.9204188,67.06545676,10.188888,0,15.71068946,70,0,30,0,0,8,0,0,0,1
828,2129.546089,2309.263393,2889.325817,2902.981645,773.435556,176.0599174,534.4032549,0,3.657386657,45.65916926,13.65582784,14,26,29,29,30,0,0,0,1,0
829,2133.504176,2823.713234,3188.959871,3271.491894,1137.987718,666.0201703,354.8671755,72.39668552,10.188888,6.379460698,10.13533754,71,0,30,0,0,7,0,0,0,1
830,2133.747587,2361.794268,3031.691371,3040.476157,906.7285695,175.5158059,649.3021297,8.361909965,18.53087509,20.59497264,0.422876148,14,26,30,30,29,0,0,0,0,0
831,2137.502005,2352.848453,2863.730152,2866.751979,729.2499739,187.6817155,477.9239313,0,9.664731844,32.95776824,3.02182706,15,26,30,30,29,0,1,0,2,0
832,2138.81748,2412.488965,2937.694451,2972.655337,833.8378569,217.1429145,511.8937244,27.00207062,12.52857,13.31176251,7.958814852,16,26,30,30,29,0,0,0,2,0
833,2144.789439,2412.640927,3053.093386,3084.081999,939.2925602,211.322918,640.4524593,9.142845021,12.52857,0,21.84576798,16,27,30,28,29,0,0,0,0,0
